id,name,fed,sex,title,wtit,bday,gmYear,deceased,deathYear,revoked,revokedYear,revokedReason,birthCountry,birthCity,fedHistory,photo,photoSource,bio,bioSource,chesscom,chesscomPlayer,lichess,chessgames,website,x,instagram,youtube,twitch,facebook
2900084,"Topalov, Veselin",BUL,M,GM,,1975,1992,false,,false,,,BUL,Ruse,BUL,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Veselin_Topalov_2013.jpg/250px-Veselin_Topalov_2013.jpg,,,,VESELINTOPALOV359,veselin-topalov,,12089,,,veselin_topalov,,,
W9467300,"Torre Repetto, Carlos",MEX,M,GM,,1904,1977,true,1978,false,,,MEX,"Mérida, Yucatán",MEX,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Carlostorrerepetto.jpg/250px-Carlostorrerepetto.jpg,,,,,,,,,,,,,
5200016,"Torre, Eugenio",PHI,M,GM,,1951,1974,false,,false,,,PHI,Iloilo City,PHI,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Hoogovenschaaktoernooi%2C_1e_ronde_Cugerrio_Torre_Documentnummer_932-8312_Fot%2C_Bestanddeelnr_932-8312.jpg/250px-Hoogovenschaaktoernooi%2C_1e_ronde_Cugerrio_Torre_Documentnummer_932-8312_Fot%2C_Bestanddeelnr_932-8312.jpg,,,,batolovic,eugenio-torre,,15793,,,,,,
4115228,"Totsky, Leonid",RUS,M,GM,,1967,2000,false,,false,,,RUS,,RUS,,,,,,leonid-totsky,,44436,,,,,,
12503592,"Toufighi, Homayoon",IRI,M,GM,,1990,2010,false,,false,,,IRI,Rasht,IRI,,,,,HomayoonTofighi,homayoon-toufighi,,95994,,,,,,
900460,"Tošić, Miroslav",SCG,M,GM,,1960,1998,true,2019,false,,,SCG,Svrljig,SCG,,,,,,,,,,,,,,
915874,"Trajković, Predrag",SRB,M,GM,,1970,2008,true,2019,false,,,KOS,Gnjilane,SRB,,,,,,,,,,,,,,
12401820,"Tran, Tuan Minh",VIE,M,GM,,1997,2017,false,,false,,,VIE,,VIE,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/GM_Tran_Tuan_Minh.jpg/250px-GM_Tran_Tuan_Minh.jpg,,,,TranJMinh,tuan-minh-tran,,120856,,,,,,
14600684,"Tratar, Marko",SLO,M,GM,,1974,2006,false,,false,,,SLO,Ljubljana,SLO,,,,,,marko-tratar,,19756,,,,,,
4115341,"Tregubov, Pavel V.",FRA,M,GM,,1971,1994,false,,false,,,RUS,Krasnodar,RUS|FID|FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5b/PavelTregubov13.jpg/250px-PavelTregubov13.jpg,,Pavel Vladimirovich Tregubov is a Russian chess player who represents France. He was awarded the title Grandmaster by FIDE in 1994. Tregubov was European champion in 2000.,https://en.wikipedia.org/wiki/Pavel_Tregubov,TregubovP,pavel-v-tregubov,,18184,,,,,,
W0252198,"Trifunović, Petar",YUG,M,GM,,1910,1953,true,1980,false,,,CRO,Dubrovnik,YUG,https://upload.wikimedia.org/wikipedia/commons/thumb/7/77/Petar_Trifunovi%C4%87_1962.jpg/250px-Petar_Trifunovi%C4%87_1962.jpg,,,,,,,,,,,,,
2900203,"Tringov, Georgi",BUL,M,GM,,1937,1963,true,2000,false,,,BUL,Plovdiv,BUL,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Georgi_Tringov_aan_het_schaakbord%2C_Bestanddeelnr_919-5573_%28cropped%29.jpg/250px-Georgi_Tringov_aan_het_schaakbord%2C_Bestanddeelnr_919-5573_%28cropped%29.jpg,,,,,,,,,,,,,
113816,"Tristan, Leonardo",ARG,M,GM,,1989,2020,false,,false,,,ARG,Necochea,ARG,,,,,Rodalquilar,leonardo-tristan,,56842,,,,,,
2047896,"Troff, Kayden",USA,M,GM,,1998,2014,false,,false,,,USA,"Murray, Utah",USA,,,,,KaydenTroffChess,kayden-troff,,128276,,,,,,
13511173,"Tsaruk, Maksim",FID,M,GM,,2005,2025,false,,false,,,BLR,Svyetlahorsk,BLR|FID,,,,,tsaruk_maks,maksim-tsaruk,,,,,,,,
2800128,"Tseitlin, Mark D",ISR,M,GM,,1943,1997,true,2022,false,,,RUS,Leningrad,ISR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Tseitlin_65_2.jpg/250px-Tseitlin_65_2.jpg,,,,,mark-d-tseitlin,,37413,,,,,,
4100921,"Tseshkovsky, Vitaly",URS,M,GM,,1944,1975,true,2011,false,,,RUS,Omsk,URS,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Vitaly_Tseshkovsky2.jpg/250px-Vitaly_Tseshkovsky2.jpg,,,,,,,,,,,,,
4108566,"Tsydypov, Zhamsaran",RUS,M,GM,,1996,2019,false,,false,,,RUS,Ulan-Ude,RUS,,,,,Zhuu96,zhamsaran-tsydypov,Chesstoday,141393,,,,,,
12400076,"Tu, Hoang Thong",VIE,M,GM,,1972,1999,false,,false,,,VIE,Ho Chi Minh City,VIE,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Tu_Hoang_Thong_2013.jpg/250px-Tu_Hoang_Thong_2013.jpg,,,,NguyenXi,hoang-thong-tu,,89106,,,,,,
14109476,"Tukhaev, Adam",UKR,M,GM,,1988,2007,false,,false,,,UKR,Kerch,UKR,,,,,,adam-tukhaev,,95761,,,,,,
14100096,"Tukmakov, Vladimir B",UKR,M,GM,,1946,1972,false,,false,,,UKR,Odesa,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/Vladimir_Tukmakov_2009.jpg/250px-Vladimir_Tukmakov_2009.jpg,,,,,vladimir-b-tukmakov,,15330,,,,,,
4101219,"Tunik, Gennady",RUS,M,GM,,1953,2002,false,,false,,,RUS,Magadan,RUS,,,,,,guennadi-tounik,,17079,,,,,,
402893,"Turner, Matthew J",SCO,M,GM,,1975,2002,false,,false,,,SCO,,ENG|SCO,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/London_Chess_Classic_2016_Day9-12_%2831500422830%29.jpg/250px-London_Chess_Classic_2016_Day9-12_%2831500422830%29.jpg,,,,Immatt64,matthew-j-turner,,25032,,,,,,
4120086,"Turov, Maxim",RUS,M,GM,,1979,1999,false,,false,,,RUS,Gukovo,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/MaximTurov12.jpg/250px-MaximTurov12.jpg,,,,,maxim-turov,MTurov,49029,,,,,,
2803089,"Tyomkin, Dimitri",ISR,M,GM,,1977,2001,false,,false,,,ISR,,ISR|CAN|ISR,,,Dimitri Tyomkin is an Israeli chess grandmaster (2001).,https://en.wikipedia.org/wiki/Dimitri_Tyomkin,,dimitri-tyomkin,,29872,,,,,,
2824493,"Tzidkiya, Yeshaayahu",ISR,M,GM,,2003,2026,false,,false,,,ISR,,ISR,,,"The following people have all been grandmasters (GM) of chess. The title has been awarded since 1950 to players who have met the standards required by the sport's governing body, FIDE. Other than world champion, it is the highest title a chess player can attain and is awarded for life, although FIDE regulations allow for the revocation of titles for cheating or fraud.",https://en.wikipedia.org/wiki/List_of_chess_grandmasters,,yeshaayahu-tzidkiya,,,,,,,,
13600052,"Ubilava, Elizbar",ESP,M,GM,,1950,1988,false,,false,,,GEO,Tbilisi,GEO|ESP,,,,,,elizbar-ubilava,,16901,,,,,,
W3254679,"Udovčić, Mijo",YUG,M,GM,,1920,1962,true,1984,false,,,YUG,Stara Jošava,YUG,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Mijo_Udovcic_1963.jpg/250px-Mijo_Udovcic_1963.jpg,,,,,,,,,,,,,
4611284,"Uhlmann, Wolfgang",GDR,M,GM,,1935,1959,true,2020,false,,,GER,Dresden,GDR,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/WolfgangUhlmannPolanicaZdroj19670809_31.jpg/250px-WolfgangUhlmannPolanicaZdroj19670809_31.jpg,,,,,,,,,,,,,
4101405,"Ulybin, Mikhail",RUS,M,GM,,1971,1991,false,,false,,,RUS,Sverdlovsk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Mikhail_Ulibin_Rilton_Cup_2009.jpg/250px-Mikhail_Ulibin_Rilton_Cup_2009.jpg,,,,,mikhail-ulibin,,14002,,,,,,
4600126,"Unzicker, Wolfgang",FRG,M,GM,,1925,1954,true,2006,false,,,GER,Pirmasens,FRG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/90/Fotothek_df_roe-neg_0006543_017_Wolfgang_Unzicker_konzentriert_auf_das_Spielbret.jpg/250px-Fotothek_df_roe-neg_0006543_017_Wolfgang_Unzicker_konzentriert_auf_das_Spielbret.jpg,,,,,,,,,,,,,
3800032,"Urday, Henry",PER,M,GM,,1967,1992,false,,false,,,PER,Lima,PER,,,,,,henry-urday,,17010,,,,,,
1506102,"Urkedal, Frode Olav Olsen",NOR,M,GM,,1993,2016,false,,false,,,NOR,Oslo,NOR,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Frode_Urkedal_2012.jpg/250px-Frode_Urkedal_2012.jpg,,"Frode Olav Olsen Urkedal is a Norwegian chess player. He holds the title of Grandmaster, and is the 2012 and 2014 Norwegian champion.",https://en.wikipedia.org/wiki/Frode_Urkedal,Daat,frode-olav-olsen-urkedal,,105264,,,,,,
14110911,"Ushenina, Anna",UKR,F,GM,WGM,1985,2012,false,,false,,,UKR,Kharkiv,UKR,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Ushenina_Anna_%2830273298782%29_%28cropped%29.jpg/250px-Ushenina_Anna_%2830273298782%29_%28cropped%29.jpg,,Anna Yuriyivna Ushenina is a Ukrainian chess grandmaster who was Women's World Chess Champion from November 2012 to September 2013.,https://en.wikipedia.org/wiki/Anna_Ushenina,Enki007,anna-ushenina,Enki007,76809,http://www.ushenina.com,SweetyCat10,,,,
34254854,"Uskov, Artem",FID,M,GM,,2010,2025,false,,false,,,FID,,RUS|FID,,,,,,artem-uskov,chess-art-us,182368,,,,,,
623539,"Vachier-Lagrave, Maxime",FRA,M,GM,,1990,2005,false,,false,,,FRA,Nogent-sur-Marne,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e6/Maxime_Vachier-Lagrave_au_tournoi_des_candidats_%28cropped%29.jpg/250px-Maxime_Vachier-Lagrave_au_tournoi_des_candidats_%28cropped%29.jpg,,,,LyonBeast,maxime-vachier-lagrave,avalongamemaster,56798,https://www.mvlchess.com/,Vachier_Lagrave,mvl_chess,,,
700401,"Vadász, László",HUN,M,GM,,1948,1976,true,2005,false,,,HUN,Kiskunfélegyháza,HUN,https://upload.wikimedia.org/wikipedia/commons/thumb/d/df/Internationaal_Jeugd_Schaaktoernooi_te_Groningen%2C_Laszlo_Vadars_%28Hongarije%29_en_H%2C_Bestanddeelnr_918-6102.jpg/250px-Internationaal_Jeugd_Schaaktoernooi_te_Groningen%2C_Laszlo_Vadars_%28Hongarije%29_en_H%2C_Bestanddeelnr_918-6102.jpg,,,,,,,,,,,,,
13300016,"Vaganian, Rafael A",ARM,M,GM,,1951,1971,false,,false,,,ARM,Yerevan,ARM,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Waganjan_rafael_20061029_berlin_bundesliga_%28cropped%29.jpg/250px-Waganjan_rafael_20061029_berlin_bundesliga_%28cropped%29.jpg,,,,,rafael-vaganian,,13989,,,,,,
14200155,"Vahidov, Tair",UZB,M,GM,,1963,2009,false,,false,,,UZB,Samarkand,UZB,,,,,Uzbektiger1963,tahir-vahidov,,42807,,,,,,
5045185,"Vaibhav, Suri",IND,M,GM,,1997,2012,false,,false,,,IND,New Delhi,IND,,,Vaibhav Suri is an Indian chess grandmaster.,https://en.wikipedia.org/wiki/Vaibhav_Suri,obliviate12,suri-vaibhav,,117419,,,,,,
5091756,"Vaishali, Rameshbabu",IND,F,GM,WGM,2001,2024,false,,false,,,IND,Chennai,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Vaishali_in_2025_%28cropped%29.jpg/250px-Vaishali_in_2025_%28cropped%29.jpg,,"Vaishali Rameshbabu is an Indian chess grandmaster. She is a two-time champion of the FIDE Women's Grand Swiss Tournament, winning consecutively in 2023 and 2025. Having played in two editions of the Women's Candidates Tournament in 2024 and 2026, she won the latter tournament to earn the right to challenge Ju Wenjun for the title of Women's World Chess Champion.",https://en.wikipedia.org/wiki/Vaishali_Rameshbabu,vaishali2001,vaishali-r,vaishali2001,151571,,,,,,
603252,"Vaisser, Anatoli",FRA,M,GM,,1949,1985,false,,false,,,FRA,Alma Ata,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e8/Vaisser%2CAnatoly_2016_Marienbad.jpeg/250px-Vaisser%2CAnatoly_2016_Marienbad.jpeg,,,,snavr,anatoly-vaisser,,14218,,,,,,
1203975,"Vajda, Levente",ROU,M,GM,,1981,2001,false,,false,,,ROU,Odorheiu Secuiesc,ROU,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a2/Vajda_levente_20081119_olympiade_dresden.jpg/250px-Vajda_levente_20081119_olympiade_dresden.jpg,,,,Trankuilizer,levente-vajda,Trankuilizer,11592,,,,,GM_Trankuilizer,
14201801,"Vakhidov, Jakhongir",UZB,M,GM,,1995,2014,false,,false,,,UZB,Samarkand,UZB,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Jakhongir_Vakhidov_%28cropped%29.jpg/250px-Jakhongir_Vakhidov_%28cropped%29.jpg,,,,,jakhongir-vakhidov,,119994,,,,,,
100587,"Valerga, Diego",ARG,M,GM,,1971,2009,false,,false,,,ARG,Buenos Aires,ARG,,,,,,diego-valerga,DHVJonSnow,36035,,,,,,
2205530,"Vallejo Pons, Francisco",ESP,M,GM,,1982,1999,false,,false,,,ESP,Mahón,ESP,https://upload.wikimedia.org/wikipedia/commons/thumb/1/11/Francisco_Vallejo_Pons_2013.jpg/250px-Francisco_Vallejo_Pons_2013.jpg,,,,GMVallejo,francisco-vallejo-pons,GMVallejo,49085,http://www.gmvallejo.com/vallejopons.html,chessidharta,,,,francisco.vallejopons
818860,"Valsecchi, Alessio",ITA,M,GM,,1992,2019,false,,false,,,ITA,Bergamo,ITA,,,,,Dragonflow,alessio-valsecchi,,112560,,,,,,
1003720,"Van den Doel, Erik",NED,M,GM,,1979,1998,false,,false,,,NED,Leiden,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Van_den_Doel_Erik.jpg/250px-Van_den_Doel_Erik.jpg,,,,DudeDoel,erik-van-den-doel,,42404,,,,,,
1000071,"Van der Sterren, Paul",NED,M,GM,,1956,1989,false,,false,,,NED,Venlo,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Paul_van_der_Sterren_Amsterdam_Chess_Open_2023.jpg/250px-Paul_van_der_Sterren_Amsterdam_Chess_Open_2023.jpg,,,,,paul-van-der-sterren,,37462,,,,,,
1003143,"Van der Weide, Karel",NED,M,GM,,1973,2004,false,,false,,,NED,Amsterdam,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8b/Vanderweide.jpg/250px-Vanderweide.jpg,,,,,karel-van-der-weide,,43145,,,,,,
1000020,"Van der Wiel, John T.H.",NED,M,GM,,1959,1982,false,,false,,,NED,Leiden,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/Van_der_Wiel_John.jpg/250px-Van_der_Wiel_John.jpg,,,,,john-t-h-van-der-wiel,,16254,,,,,,
1039784,"Van Foreest, Jorden",NED,M,GM,,1999,2016,false,,false,,,NED,Groningen,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Jorden_van_Foreest_in_2025_%28cropped%29.jpg/250px-Jorden_van_Foreest_in_2025_%28cropped%29.jpg,,,,joppie2,jorden-van-foreest,,131179,https://vanforeest.com/jorden,jordenvforeest,jordenvforeest,,,
1039792,"Van Foreest, Lucas",NED,M,GM,,2001,2018,false,,false,,,NED,Groningen,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ec/LucasvanForeestTata2025.jpg/250px-LucasvanForeestTata2025.jpg,,,,,lucas-van-foreest,,133502,,LucasvanForeest,,,,
1020854,"Van Kampen, Robin",NED,M,GM,,1994,2011,false,,false,,,NED,Blaricum,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Van_Kampen_in_der_Bundesliga-Endrunde_30-4-2018.jpg/250px-Van_Kampen_in_der_Bundesliga-Endrunde_30-4-2018.jpg,,,,Kempsy,robin-van-kampen,,113403,http://vankampenchess.com,,,,,
1000268,"Van Wely, Loek",NED,M,GM,,1972,1993,false,,false,,,NED,Heesch,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c4/Loek_van_Wely_2022_%2852157330498%29_%28cropped%29.jpg/250px-Loek_van_Wely_2022_%2852157330498%29_%28cropped%29.jpg,,,,KingLoek,loek-van-wely,,11733,,loekvanwely,,,,
4101766,"Varavin, Viktor",RUS,M,GM,,1967,1995,false,,false,,,RUS,,RUS,,,,,,viktor-varavin,,19837,,,,,,
700509,"Varga, Zoltan",HUN,M,GM,,1970,1995,false,,false,,,HUN,,HUN,https://upload.wikimedia.org/wikipedia/commons/1/10/Varga%2CZoltan_2001_Dortmund.jpg,,,,,zoltan-varga,,12206,,,,,,
2903628,"Vasilev, Milen",BUL,M,GM,,1978,2009,false,,false,,,BUL,Burgas,BUL,,,,,,milen-vasilev,,48982,,,,,,
4100522,"Vasiukov, Evgeni",RUS,M,GM,,1933,1961,true,2018,false,,,RUS,Moscow,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Vasjukov_1995_Bad_Liebenzell.jpg/250px-Vasjukov_1995_Bad_Liebenzell.jpg,,,,,,,,,,,,,
3400042,"Vasquez Schroeder, Rodrigo",CHI,M,GM,,1969,2004,false,,false,,,CHI,,CHI,,,,,K_A_S_T_O_R,rodrigo-vasquez-schroeder,Kastorcito,16442,,,,,,
4101634,"Vaulin, Alexander",RUS,M,GM,,1957,1994,true,2008,false,,,RUS,,RUS,,,,,,,,,,,,,,
4169530,"Vavulin, Maxim",GER,M,GM,,1998,2018,false,,false,,,RUS,Moscow,RUS|FID|GER,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Maxim_Vavulin_at_2019_Andorra_open.jpg/250px-Maxim_Vavulin_at_2019_Andorra_open.jpg,,,,MaxVavulin,maksim-vavulin,,141420,,,,,,
3503054,"Vazquez Igarza, Renier",CUB,M,GM,,1979,2007,false,,false,,,CUB,,CUB|ESP|CUB,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3a/Renier_V%C3%A1zquez_at_2015_Andorra_open_%28cropped%29.jpg/250px-Renier_V%C3%A1zquez_at_2015_Andorra_open_%28cropped%29.jpg,,,,Renier07,renier-vazquez-igarza,,13288,,,,,,
3702308,"Vazquez, Guillermo",PAR,M,GM,,1997,2022,false,,false,,,PAR,Asunción,PAR,,,,,gena217,guillermo-vazquez,gsvc,127207,,,,,,
300659,"Velicka, Petr",CZE,M,GM,,1967,2007,false,,false,,,CZE,Frýdek-Místek,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Petr_Velicka.jpg/250px-Petr_Velicka.jpg,,,,PetrVelicka,petr-velicka,,19866,,,,,,
2900149,"Velikov, Petar",BUL,M,GM,,1951,1982,false,,false,,,BUL,Tolbukhin,BUL,,,,,,petar-velikov,,17609,,,,,,
900079,"Velimirović, Dragoljub",YUG,M,GM,,1942,1973,true,2014,false,,,SRB,Valjevo,YUG,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Dragoljub_Velimirovi%C4%87_1966.jpg/250px-Dragoljub_Velimirovi%C4%87_1966.jpg,,,,,,,,,,,,,
681091,"Velten, Paul",FRA,M,GM,,1993,2018,false,,false,,,VIE,Hanoi,FRA,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Velten_1003779.jpg/250px-Velten_1003779.jpg,,,,PaulVelten,paul-velten,Elda64,132247,,,,,,
5005779,"Venkatesh, M.R.",IND,M,GM,,1985,2012,false,,false,,,IND,Chennai,IND,,,,,MrVenky,marani-rajendran-venkatesh,,51262,,,,,,
3500055,"Vera Gonzalez-Quevedo, Reynaldo",CUB,M,GM,,1961,1988,false,,false,,,CUB,Unión de Reyes,CUB,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Reynaldo_Vera.jpg/250px-Reynaldo_Vera.jpg,,,,,reynaldo-vera-gonzalez-quevedo,Bucheplome,16260,,,,,,
3804623,"Vera Siguenas, Deivy",PER,M,GM,,1992,2020,false,,false,,,PER,Chicama,PER,https://upload.wikimedia.org/wikipedia/commons/thumb/a/af/Contigperu_%28cropped%29.jpg/250px-Contigperu_%28cropped%29.jpg,,,,NuidisVulko,deivy-vera-siguenas,,140217,,,,,,
633046,"Vernay, Clovis",SUI,M,GM,,1989,2022,false,,false,,,FRA,Saint-Chamond,FRA|SUI,,,,,,clovis-vernay,,96024,,,,,,
2100789,"Vescovi, Giovanni",BRA,M,GM,,1978,1998,false,,false,,,BRA,Porto Alegre,BRA,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Giovanni_Vescovi_2008.jpg/250px-Giovanni_Vescovi_2008.jpg,,,,,giovanni-vescovi,,16789,,,,,,
44144474,"Vetokhin, Savva",FID,M,GM,,2009,2024,false,,false,,,FID,,RUS|FID,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Savva_Vetokhin_vs_Artem_Uskov_3_%28cropped%29_%28cropped%29.jpg/250px-Savva_Vetokhin_vs_Artem_Uskov_3_%28cropped%29_%28cropped%29.jpg,,,,Savva09022009,savva-vetokhin,,,,,,,,
14122480,"Vetoshko, Volodymyr",UKR,M,GM,,1998,2017,false,,false,,,UKR,Horodok,UKR,,,,,Incognito_Knight,volodymyr-vetoshko,,134700,,,,,,
5029465,"Vidit, Santosh Gujrathi",IND,M,GM,,1994,2013,false,,false,,,IND,Nashik,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Vidit_Gujrathi_Uzchess_cup_3_%28cropped%29.jpg/250px-Vidit_Gujrathi_Uzchess_cup_3_%28cropped%29.jpg,,,,viditchess,vidit-santosh-gujrathi,,117302,https://viditgujrathi.com,viditchess,,UCpjTx5WsF4yqyvGIYY8nuVg,,vidit.sports
W0066711,"Vidmar, Milan",YUG,M,GM,,1885,1950,true,1962,false,,,SLO,Ljubljana,YUG,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f4/Milan_Vidmar_1930s.jpg/250px-Milan_Vidmar_1930s.jpg,,,,,,,,,,,,,
25012215,Vignesh N R,IND,M,GM,,1998,2023,false,,false,,,IND,Thiruvananthapuram,IND,,,Vignesh Narayanan Rajeshwari is an Indian chess grandmaster.,https://en.wikipedia.org/wiki/Vignesh_N._R.,nrvignesh,vignesh-n-r,,,,,,,,
2261090,"Vila Gazquez, Xavier",ESP,M,GM,,1990,2011,false,,false,,,ESP,Barcelona,ESP,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cc/Xavier_Vila_at_the_2012_Andorra_Open.jpg/250px-Xavier_Vila_at_the_2012_Andorra_Open.jpg,,,,,xavier-vila-gazquez,,88076,,,,,,
5200393,"Villamayor, Buenaventura",SGP,M,GM,,1967,2000,false,,false,,,PHI,Mauban,PHI|SGP,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Villamayor_buenaventura_20081120_olympiade_dresden.jpg/250px-Villamayor_buenaventura_20081120_olympiade_dresden.jpg,,,,,buenaventura-villamayor,,46934,,,,,,
25012223,Visakh N R,IND,M,GM,,1999,2019,false,,false,,,IND,Nagercoil,IND,,,,,nrvisakh,visakh-n-r,,131314,,,,,,
5030692,Vishnu Prasanna. V,IND,M,GM,,1989,2013,false,,false,,,IND,Chennai,IND,,,,,VishnuPrasanna,vishnu-prasanna-vasanthan,,115569,,,,,,
1000578,"Visser, Yge",NED,M,GM,,1963,2006,false,,false,,,NED,Sneek,NED,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Visser.jpg/250px-Visser.jpg,,,,,yge-visser,,10929,,,,,,
4152956,"Vitiugov, Nikita",ENG,M,GM,,1987,2007,false,,false,,,RUS,Leningrad,RUS|FID|ENG,https://upload.wikimedia.org/wikipedia/commons/thumb/9/91/Nikita_Vitiugov%2C_Gibraltar_%282019%29.jpg/250px-Nikita_Vitiugov%2C_Gibraltar_%282019%29.jpg,,Nikita Kirillovich Vitiugov is a Russian chess grandmaster who has represented England since 2023. He changed federations in response to the Russian invasion of Ukraine. He was a member of the victorious Russian team at the World Team Chess Championship in 2009 and 2013.,https://en.wikipedia.org/wiki/Nikita_Vitiugov,Colchonero64,nikita-vitiugov,Colchonero64,54643,,N_Vitiugov,,,,vitiugov.nikita
13700014,"Vladimirov, Yevgeniy",KAZ,M,GM,,1957,1989,false,,false,,,KAZ,Alma Ata,KAZ,,,,,,evgeny-vladimirov,,15815,,,,,,
813192,"Vocaturo, Daniele",ITA,M,GM,,1989,2009,false,,false,,,ITA,Rome,ITA,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/Daniele_Vocaturo_2015_%28cropped%29.jpg/250px-Daniele_Vocaturo_2015_%28cropped%29.jpg,,,,Diwi89,daniele-vocaturo,,95812,,,,,,
12908088,"Vogel, Roven",GER,M,GM,,2000,2024,false,,false,,,GER,Oschatz,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/RovenVogel24a.jpg/250px-RovenVogel24a.jpg,,,,,roven-vogel,,153785,,,,,,
4611292,"Vogt, Lothar",GER,M,GM,,1952,1976,false,,false,,,GER,Görlitz,GER,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/LVogt10.jpg/250px-LVogt10.jpg,,,,,lothar-vogt,,11663,,,,,,
4113470,"Voitsekhovsky, Stanislav",RUS,M,GM,,1964,1999,false,,false,,,RUS,,RUS,,,,,,stanislav-voitsekhovsky,,26119,,,,,,
4119711,"Vokarev, Sergey",RUS,M,GM,,1970,2008,false,,false,,,RUS,Yekaterinburg,RUS,,,,,Monmoransy,sergey-vokarev,,49064,,,,,,
14204223,"Vokhidov, Shamsiddin",UZB,M,GM,,2002,2020,false,,false,,,UZB,,UZB,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Shamsiddin_Vokhidov_at_UzChess_Cup_2026.jpg/250px-Shamsiddin_Vokhidov_at_UzChess_Cup_2026.jpg,,,,Shield12,shamsiddin-vokhidov,,149948,,,,,,
300101,"Vokáč, Marek",CZE,M,GM,,1958,1999,true,2021,false,,,CZE,Prague,CZE,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7a/Marek_Vokac_2009.jpg/250px-Marek_Vokac_2009.jpg,,,,,marek-vokac,,19670,,,,,,
4122763,"Volkov, Sergey",RUS,M,GM,,1974,1998,false,,false,,,RUS,Saransk,RUS,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d7/Volkov%2CSergey_2017_Karlsruhe_a.jpeg/250px-Volkov%2CSergey_2017_Karlsruhe_a.jpeg,,,,VSERGUEI,sergey-volkov,,42782,,,,,,
4501950,"Volodin, Aleksandr",EST,M,GM,,1990,2011,false,,false,,,EST,Kohtla-Järve,EST,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e1/Wolodin_alexander_20081120_olympiade_dresden.jpg/250px-Wolodin_alexander_20081120_olympiade_dresden.jpg,,"Aleksandr Volodin is an Estonian chess grandmaster (2011), and four-times Estonian Chess Championships winner.",https://en.wikipedia.org/wiki/Aleksandr_Volodin_(chess_player),AVolodin,aleksandr-volodin,,95993,,,,,,
